,title,tags
4073,Lies in Plain Sight,"['drama', 'mystery', 'thriller', 'suicide', 'family secrets', 'blind', 'woman director', '“Lies', 'in', 'Plain', 'Sight”', 'tells', 'the', 'story', 'of', 'Eva', 'and', 'her', 'blind', 'cousin', 'Sofia', '(Martha', 'Higareda),', 'who', 'were', 'inseparable', 'as', 'children,', 'with', 'Eva', 'the', 'loyal', 'companion', 'who', 'helped', 'Sofia', 'through', 'her', 'tough', 'adolescent', 'years.', 'When', 'Eva', 'suddenly', 'commits', 'suicide,', 'Sofia', 'rushes', 'home', 'to', 'her', 'father,', 'Hector', '(Benito', 'Martinez),', 'and', 'Eva’s', 'parents,', 'Marisol', '(Rosie', 'Perez)', 'and', 'Rafael', '(Yul', 'Vásquez),', 'to', 'find', 'answers.', 'But', 'the', 'more', 'she', 'delves', 'into', 'Eva’s', 'life,', 'questioning', 'her', 'past', 'boyfriends', 'Ethan', '(Chad', 'Michael', 'Murray)', 'and', 'Christian', '(Christoph', 'Sanders),', 'the', 'more', 'Sofia', 'realizes', 'that', 'their', 'childhood', 'was', 'actually', 'filled', 'with', 'dark,', 'disturbing', 'secrets.', 'marthahigareda', 'chadmichaelmurray', 'yulvazquez', 'patriciacardoso']"
4074,Sharkskin,"['The', 'Post', 'War', 'II', 'story', 'of', 'Manhattan', 'born', 'Mike', 'Esposito,', 'a', 'practiced', 'tailor', 'of', 'custom', 'mens', 'clothing;', 'a', 'man', 'of', 'dignity', 'and', 'honor,', 'whose', 'developing', 'involvements', 'with', 'the', 'Italian', 'mob', 'wraps', 'him', 'up', 'in', 'a', 'world', 'of', 'moral', 'dilemma', 'and', 'clashing', 'values.']"
4075,Containment,"['thriller', 'horror', 'sciencefiction', 'Neighbors', 'in', 'a', 'block', 'wake', 'one', 'morning', 'to', 'find', 'they', 'have', 'been', 'sealed', 'inside', 'their', 'apartments.', 'Can', 'they', 'work', 'together', 'to', 'find', 'out', 'why?', 'Or', 'will', 'they', 'destroy', 'each', 'other', 'in', 'their', 'fight', 'to', 'escape?', 'louisebrealey', 'leeross', 'sheilareid', 'neilmcenery-west']"
4076,The Timber,"['adventure', 'drama', 'western', 'In', 'the', 'wild', 'west,', 'two', 'brothers', 'embark', 'on', 'a', 'journey', 'to', 'collect', 'a', 'bounty', 'in', 'a', 'desperate', 'attempt', 'to', 'save', 'their', 'home:', 'but', 'what', 'they', 'find', 'along', 'the', 'way', 'is', 'more', 'than', 'they', 'bargained', 'for.', 'jamesransone', 'elisalasowski', 'joshpeck', ""anthonyo'brien""]"
4077,From Russia with Love,"['action', 'thriller', 'adventure', 'venice', 'london england', 'terror', 'england', 'assassination', 'spy', 'assassin', 'istanbul', 'russia', 'secret mission', 'secret organization', 'secret intelligence service', 'kgb', 'orient express', 'zagreb', 'gondola', 'phantom', 'villain', 'duringcreditsstinger', 'Agent', '007', 'is', 'back', 'in', 'the', 'second', 'installment', 'of', 'the', 'James', 'Bond', 'series,', 'this', 'time', 'battling', 'a', 'secret', 'crime', 'organization', 'known', 'as', 'SPECTRE.', 'Russians', 'Rosa', 'Klebb', 'and', 'Kronsteen', 'are', 'out', 'to', 'snatch', 'a', 'decoding', 'device', 'known', 'as', 'the', 'Lektor,', 'using', 'the', 'ravishing', 'Tatiana', 'to', 'lure', 'Bond', 'into', 'helping', 'them.', 'Bond', 'willingly', 'travels', 'to', 'meet', 'Tatiana', 'in', 'Istanbul,', 'where', 'he', 'must', 'rely', 'on', 'his', 'wits', 'to', 'escape', 'with', 'his', 'life', 'in', 'a', 'series', 'of', 'deadly', 'encounters', 'with', 'the', 'enemy', 'seanconnery', 'danielabianchi', 'pedroarmendáriz', 'terenceyoung']"
4078,The Toxic Avenger Part II,"['comedy', 'horror', 'action', 'japan', 'new jersey', 'sequel', 'superhero', 'gore', 'spoof', 'cult film', 'The', 'Toxic', 'Avenger', 'is', 'lured', 'to', 'Tokyo,', 'Japan', 'by', 'the', 'evil', 'corporation', 'Apocalypse', 'Inc.', 'So', 'while', 'the', 'Toxic', 'Avenger', 'is', 'fighting', 'crime', 'in', 'Tokyo,', 'Apocalypse', 'Inc.', 'spread', 'evil', 'in', 'Tromaville.', 'ronfazio', 'johnaltamura', 'phoebelegere', 'lloydkaufman', 'michaelherz']"
4079,Sleeper,"['comedy', 'romance', 'sciencefiction', 'sex', 'revolution', 'future', 'dystopia', 'government', 'control', 'satire', 'independent film', 'robot', 'tyranny', 'cyrogenics', 'anarchic comedy', 'Miles', 'Monroe,', 'a', 'clarinet-playing', 'health', 'food', 'store', 'proprietor,', 'is', 'revived', 'out', 'of', 'cryostasis', '200', 'years', 'into', 'a', 'future', 'world', 'in', 'order', 'to', 'help', 'rebels', 'fight', 'an', 'oppressive', 'government', 'regime.', 'woodyallen', 'dianekeaton', 'johnbeck', 'woodyallen']"
4080,It Follows,"['horror', 'thriller', 'chase', 'supernatural', 'friends', 'vision', 'school', 'young adult', 'followed', 'For', '19-year-old', 'Jay,', 'fall', 'should', 'be', 'about', 'school,', 'boys', 'and', 'weekends', 'out', 'at', 'the', 'lake.', 'But', 'a', 'seemingly', 'innocent', 'physical', 'encounter', 'turns', 'sour', 'and', 'gives', 'her', 'the', 'inescapable', 'sense', 'that', 'someone,', 'or', 'something,', 'is', 'following', 'her.', 'Faced', 'with', 'this', 'burden,', 'Jay', 'and', 'her', 'teenage', 'friends', 'must', 'find', 'a', 'way', 'to', 'escape', 'the', 'horror', 'that', 'seems', 'to', 'be', 'only', 'a', 'few', 'steps', 'behind.', 'maikamonroe', 'keirgilchrist', 'danielzovatto', 'davidrobertmitchell']"
4081,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"['comedy', 'transsexuality', 'perversity', 'sperm', 'orgasm', 'sodomy', 'sexology', 'homosexuality', 'aphrodisiac', 'anarchic comedy', 'A', 'collection', 'of', 'seven', 'vignettes,', 'which', 'each', 'address', 'a', 'question', 'concerning', 'human', 'sexuality.', 'woodyallen', 'johncarradine', 'loujacobi', 'woodyallen']"
4082,To Kill a Mockingbird,"['crime', 'drama', 'black people', 'based on novel', 'brother sister relationship', 'becoming an adult', 'isolation', 'arbitrary law', 'socially deprived family', 'tree house', 'wrong accusal', 'farm worker', 'intolerance', 'exclusion', 'court case', 'defence', 'right and justice', 'court', 'child', 'In', 'a', 'small', 'Alabama', 'town', 'in', 'the', '1930s,', 'scrupulously', 'honest', 'and', 'highly', 'respected', 'lawyer,', 'Atticus', 'Finch', 'puts', 'his', 'career', 'on', 'the', 'line', 'when', 'he', 'agrees', 'to', 'represent', 'Tom', 'Robinson,', 'a', 'black', 'man', 'accused', 'of', 'rape.', 'The', 'trial', 'and', 'the', 'events', 'surrounding', 'it', 'are', 'seen', 'through', 'the', 'eyes', 'of', ""Finch's"", 'six-year-old', 'daughter,', 'Scout.', 'While', ""Robinson's"", 'trial', 'gives', 'the', 'movie', 'its', 'momentum,', 'there', 'are', 'plenty', 'of', 'anecdotal', 'occurrences', 'before', 'and', 'after', 'the', 'court', 'date:', ""Scout's"", 'ever-strengthening', 'bond', 'with', 'older', 'brother,', 'Jem,', 'her', 'friendship', 'with', 'precocious', 'young', 'Dill', 'Harris,', 'her', ""father's"", 'no-nonsense', 'reactions', 'to', 'such', 'life-and-death', 'crises', 'as', 'a', 'rampaging', 'mad', 'dog,', 'and', 'especially', ""Scout's"", 'reactions', 'to,', 'and', 'relationship', 'with,', 'Boo', 'Radley,', 'the', 'reclusive', ""'village"", ""idiot'"", 'who', 'turns', 'out', 'to', 'be', 'her', 'salvation', 'when', 'she', 'is', 'attacked', 'by', 'a', 'venomous', 'bigot.', 'gregorypeck', 'brockpeters', 'jamesanderson', 'robertmulligan']"
4083,Mad Max 2: The Road Warrior,"['adventure', 'action', 'thriller', 'sciencefiction', 'explosive', 'boomerang', 'pilot', 'chase', 'post-apocalyptic', 'dystopia', 'deal', 'survivor', 'feral child', 'australia', 'community', 'ex-cop', 'truck', 'sequel', 'independent film', 'oil', 'wasteland', 'gang rape', 'violence', 'dog', 'desolate', 'oil refinery', 'disfigurement mask', 'music box', 'oil tanker', 'wanderer', 'ozploitation', 'motorcycle gangs', 'Max', 'Rockatansky', 'returns', 'as', 'the', 'heroic', 'loner', 'who', 'drives', 'the', 'dusty', 'roads', 'of', 'a', 'postapocalyptic', 'Australian', 'Outback', 'in', 'an', 'unending', 'search', 'for', 'gasoline.', 'Arrayed', 'against', 'him', 'and', 'the', 'other', 'scraggly', 'defendants', 'of', 'a', 'fuel-depot', 'encampment', 'are', 'the', 'bizarre', 'warriors', 'commanded', 'by', 'the', 'charismatic', 'Lord', 'Humungus,', 'a', 'violent', 'leader', 'whose', 'scruples', 'are', 'as', 'barren', 'as', 'the', 'surrounding', 'landscape.', 'melgibson', 'brucespence', 'michaelpreston', 'georgemiller']"
4084,The Legend of Drunken Master,"['action', 'comedy', 'father son relationship', 'martial arts', 'showdown', 'fistfight', 'friendship', 'duel', 'Returning', 'home', 'with', 'his', 'father', 'after', 'a', 'shopping', 'expedition,', 'Wong', 'Fei-Hong', 'is', 'unwittingly', 'caught', 'up', 'in', 'the', 'battle', 'between', 'foreigners', 'who', 'wish', 'to', 'export', 'ancient', 'Chinese', 'artifacts', 'and', 'loyalists', 'who', ""don't"", 'want', 'the', 'pieces', 'to', 'leave', 'the', 'country.', 'Fei-Hong', 'must', 'fight', 'against', 'the', 'foreigners', 'using', 'his', 'Drunken', 'Boxing', 'style,', 'and', 'overcome', 'his', ""father's"", 'antagonism', 'as', 'well.', 'jackiechan', 'anitamui', 'tilung', 'liuchia-liang']"
4085,Boys Don't Cry,"['crime', 'drama', 'rape', 'sex', 'identity', 'small town', 'love', 'friends', 'murder', 'romance', 'true', 'transgender', 'anger', 'woman director', 'nebraska', 'small town murder', 'transphobia', 'gender identity', 'Female', 'born,', 'Teena', 'Brandon', 'adopts', 'his', 'male', 'identity', 'of', 'Brandon', 'Teena', 'and', 'attempts', 'to', 'find', 'himself', 'and', 'love', 'in', 'Nebraska.', 'hilaryswank', 'chloësevigny', 'petersarsgaard', 'kimberlypeirce']"
4086,Silent House,"['horror', 'mystery', 'supernatural', 'remake', 'suspense', 'beer bottle', 'real time', 'candelabra', 'reference to facebook', 'padlock', 'woman director', 'Sarah', 'returns', 'with', 'her', 'father', 'and', 'uncle', 'to', 'fix', 'up', 'the', ""family's"", 'longtime', 'summerhouse', 'after', 'it', 'was', 'violated', 'by', 'squatters', 'in', 'the', 'off-season.', 'As', 'they', 'work', 'in', 'the', 'dark,', 'Sarah', 'begins', 'to', 'hear', 'sounds', 'from', 'within', 'the', 'walls', 'of', 'the', 'boarded-up', 'building.', 'Although', 'she', 'barely', 'remembers', 'the', 'place,', 'Sarah', 'senses', 'the', 'past', 'may', 'still', 'haunt', 'the', 'home.', 'elizabetholsen', 'adamtrese', 'ericshefferstevens', 'chriskentis', 'lauralau']"
4087,The Lives of Others,"['drama', 'thriller', 'germany', 'berlin', 'suicide', 'berlin wall', 'corruption', 'german democratic republic', 'stasi', 'blackmail', 'cold war', 'soviet union', 'nudity', 'propaganda', 'freedom of speech', 'house search', ""artists' life"", 'spying', 'arts', 'government', 'interrogation', 'surveillance', 'minister for education', 'heartbreak', 'east germany', 'communism', 'mfs', 'A', 'tragic', 'love', 'story', 'set', 'in', 'East', 'Berlin', 'with', 'the', 'backdrop', 'of', 'an', 'undercover', 'Stasi', 'controlled', 'culture.', 'Stasi', 'captain', 'Wieler', 'is', 'ordered', 'to', 'follow', 'author', 'Dreyman', 'and', 'plunges', 'deeper', 'and', 'deeper', 'into', 'his', 'life', 'until', 'he', 'reaches', 'the', 'threshold', 'of', 'doubting', 'the', 'system.', 'martinagedeck', 'ulrichmühe', 'sebastiankoch', 'florianhenckelvondonnersmarck']"
4088,Courageous,"['drama', 'father', 'faith', 'As', 'law', 'enforcement', 'officers,', 'Adam', 'Mitchell,', 'Nathan', 'Hayes,', 'and', 'their', 'partners', 'are', 'confident', 'and', 'focused.', 'They', 'willingly', 'stand', 'up', 'to', 'the', 'worst', 'the', 'streets', 'have', 'to', 'offer.', 'Yet', 'at', 'the', 'end', 'of', 'the', 'day,', 'they', 'face', 'a', 'challenge', 'that', 'none', 'of', 'them', 'are', 'truly', 'prepared', 'to', 'tackle:', 'fatherhood.', 'They', 'know', 'that', 'God', 'desires', 'to', 'turn', 'the', 'hearts', 'of', 'fathers', 'to', 'their', 'children,', 'but', 'their', 'children', 'are', 'beginning', 'to', 'drift', 'further', 'and', 'further', 'away', 'from', 'them.', 'When', 'tragedy', 'hits', 'home,', 'these', 'men', 'are', 'left', 'wrestling', 'with', 'their', 'hopes,', 'their', 'fears,', 'their', 'faith,', 'and', 'their', 'fathering.', 'Can', 'a', 'new', 'found', 'urgency', 'help', 'these', 'dads', 'draw', 'closer', 'to', 'God', '...', 'and', 'to', 'their', 'children?', 'COURAGEOUS', 'is', 'the', 'fourth', 'release', 'of', 'Sherwood', 'Pictures,', 'the', 'movie', 'making', 'ministry', 'of', 'Sherwood', 'Church', 'in', 'Albany,', 'Georgia.', 'alexkendrick', 'kenbevel', 'bendavies', 'alexkendrick']"
4089,The Hustler,"['drama', 'suicide', 'gambling', 'manager', 'alcohol', 'based on novel', 'bar', 'billard', 'hustler', 'sport', 'party', 'pool', 'money', 'game', 'drunk', 'player', 'Fast', 'Eddie', 'Felson', 'is', 'a', 'small-time', 'pool', 'hustler', 'with', 'a', 'lot', 'of', 'talent', 'but', 'a', 'self-destructive', 'attitude.', 'His', 'bravado', 'causes', 'him', 'to', 'challenge', 'the', 'legendary', 'Minnesota', 'Fats', 'to', 'a', 'high-stakes', 'match.', 'paulnewman', 'jackiegleason', 'piperlaurie', 'robertrossen']"
4090,Boom Town,"['adventure', 'drama', 'romance', 'partnership', 'oil', 'oil tycoon', 'wildcatter', 'oil field', 'McMasters', 'and', 'Sand', 'come', 'to', 'oil', 'towns', 'to', 'get', 'rich.', 'Betsey', 'comes', 'West', 'intending', 'to', 'marry', 'Sand', 'but', 'marries', 'McMasters', 'instead.', 'Getting', 'rich', 'and', 'losing', 'it', 'all', 'teaches', 'McMasters', 'and', 'Sand', 'the', 'value', 'of', 'personal', 'ties.', 'clarkgable', 'spencertracy', 'claudettecolbert', 'jackconway']"
4091,The Triplets of Belleville,"['adventure', 'animation', 'comedy', 'drama', 'france', 'kidnapping', 'boy', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'old woman', 'When', 'her', 'grandson', 'is', 'kidnapped', 'during', 'the', 'Tour', 'de', 'France,', 'Madame', 'Souza', 'and', 'her', 'beloved', 'pooch', 'Bruno', 'team', 'up', 'with', 'the', 'Belleville', 'Sisters--an', 'aged', 'song-and-dance', 'team', 'from', 'the', 'days', 'of', 'Fred', 'Astaire--to', 'rescue', 'him.', 'béatricebonifassi', 'linaboudreau', 'michèlecaucheteux', 'sylvainchomet']"
4092,Smoke Signals,"['drama', 'comedy', 'Young', 'Indian', 'man', 'Thomas', 'is', 'a', 'nerd', 'in', 'his', 'reservation,', 'wearing', 'oversize', 'glasses', 'and', 'telling', 'everyone', 'stories', 'no-one', 'wants', 'to', 'hear.', 'His', 'parents', 'died', 'in', 'a', 'fire', 'in', '1976,', 'and', 'Thomas', 'was', 'saved', 'by', 'Arnold.', 'Arnold', 'soon', 'left', 'his', 'family,', 'and', 'Victor', ""hasn't"", 'seen', 'his', 'father', 'for', '10', 'years.', 'When', 'Victor', 'hears', 'Arnold', 'has', 'died,', 'Thomas', 'offers', 'him', 'funding', 'for', 'the', 'trip', 'to', 'get', ""Arnold's"", 'remains', 'adambeach', 'evanadams', 'irenebedard', 'chriseyre']"
4093,American Splendor,"['comedy', 'drama', 'biography', 'independent film', 'v.a. hospital', 'junk sale', 'jellybean', 'greeting card', 'file clerk', 'garage sale', 'comic book art', 'neurotic', 'woman director', 'An', 'original', 'mix', 'of', 'fiction', 'and', 'reality', 'illuminates', 'the', 'life', 'of', 'comic', 'book', 'hero', 'everyman', 'Harvey', 'Pekar.', 'paulgiamatti', 'hopedavis', 'judahfriedlander', 'sharispringerberman', 'robertpulcini']"
4094,Before Sunset,"['drama', 'romance', 'paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author', 'Nine', 'years', 'ago', 'two', 'strangers', 'met', 'by', 'chance', 'and', 'spent', 'a', 'night', 'in', 'Vienna', 'that', 'ended', 'before', 'sunrise.', 'They', 'are', 'about', 'to', 'meet', 'for', 'the', 'first', 'time', 'since.', 'Now', 'they', 'have', 'one', 'afternoon', 'to', 'find', 'out', 'if', 'they', 'belong', 'together.', 'ethanhawke', 'juliedelpy', 'vernondobtcheff', 'richardlinklater']"
4095,Amores perros,"['drama', 'thriller', 'homeless person', 'mexico city', 'daughter', 'secret love', 'dogfight', 'money', 'dog', 'nonlinear timeline', 'multiple storylines', 'new mexican cinema', 'Three', 'different', 'people', 'in', 'Mexico', 'City', 'are', 'catapulted', 'into', 'dramatic', 'and', 'unforeseen', 'circumstances', 'in', 'the', 'wake', 'of', 'a', 'terrible', 'car', 'crash:', 'a', 'young', 'punk', 'stumbles', 'into', 'the', 'sinister', 'underground', 'world', 'of', 'dog', 'fighting;', 'an', 'injured', ""supermodel's"", 'designer', 'pooch', 'disappears', 'into', 'the', ""apartment's"", 'floorboards;', 'and', 'an', 'ex-radical', 'turned', 'hit', 'man', 'rescues', 'a', 'gunshot', 'Rotweiler.', 'gaelgarcíabernal', 'vanessabauche', 'goyatoledo', 'alejandrogonzáleziñárritu']"
4096,Thirteen,"['crime', 'drama', 'cheating', 'dysfunctional family', 'teen angst', 'underage drinking', 'domestic violence', 'makeover', 'drug overdose', 'teacher student relationship', 'street life', 'movie theater', 'razor blade', 'tattoo shop', 'peer pressure', 'shoe store', 'overachiever', 'reference to jack black', 'flunking out of school', 'promiscuous mother', 'glue sniffing', 'woman director', 'Tracy', 'is', 'a', 'normal', '13-year-old', 'trying', 'to', 'make', 'it', 'in', 'school.', 'After', 'befriending', 'the', 'most', 'popular', 'girl', 'at', 'school,', 'Evie,', ""Tracy's"", 'world', 'is', 'turned', 'upside', 'down', 'when', 'Evie', 'introduces', 'her', 'to', 'a', 'world', 'of', 'sex,', 'drugs', 'and', 'cash.', 'But', 'it', ""isn't"", 'long', 'before', ""Tracy's"", 'new', 'world', 'and', 'attitude', 'finally', 'takes', 'a', 'toll', 'on', 'her,', 'her', 'family,', 'and', 'old', 'friends.', 'evanrachelwood', 'nikkireed', 'vanessahudgens', 'catherinehardwicke']"
4097,Gentleman's Agreement,"['drama', 'romance', 'anti semitism', 'soldier', 'A', 'magazine', 'writer', 'poses', 'as', 'a', 'Jew', 'to', 'expose', 'anti-Semitism.', 'gregorypeck', 'dorothymcguire', 'johngarfield', 'eliakazan']"
4098,Winter's Bone,"['drama', 'father', 'court', 'bail', 'drug trade', 'girl', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director', '17', 'year-old', 'Ree', 'Dolly', 'sets', 'out', 'to', 'track', 'down', 'her', 'father,', 'who', 'put', 'their', 'house', 'up', 'for', 'his', 'bail', 'bond', 'and', 'then', 'disappeared.', 'If', 'she', 'fails,', 'Ree', 'and', 'her', 'family', 'will', 'be', 'turned', 'out', 'into', 'the', 'Ozark', 'woods.', 'Challenging', 'her', 'outlaw', ""kin's"", 'code', 'of', 'silence', 'and', 'risking', 'her', 'life,', 'Ree', 'hacks', 'through', 'the', 'lies,', 'evasions', 'and', 'threats', 'offered', 'up', 'by', 'her', 'relatives', 'and', 'begins', 'to', 'piece', 'together', 'the', 'truth.', 'jenniferlawrence', 'johnhawkes', 'kevinbreznahan', 'debragranik']"
4099,Touching the Void,"['documentary', 'action', 'adventure', 'wound', 'mountaineer', 'peru', 'sport', 'glacier', 'climbing', 'rescue', 'snow', 'cordillera huayhuash', 'A', 'documentary', 'based', 'on', 'the', 'book', 'of', 'the', 'same', 'name', 'by', 'Joe', 'Simpson', 'about', ""Simpson's"", 'and', 'Simon', ""Yates'"", 'disastrous', 'and', 'near-fatal', 'attempt', 'to', 'climb', '6,344m', 'Siula', 'Grande', 'in', 'the', 'Cordillera', 'Huayhuash', 'in', 'the', 'Peruvian', 'Andes', 'in', '1985.', 'brendanmackey', 'nicholasaaron', 'richardhawking', 'kevinmacdonald']"
4100,Alexander's Ragtime Band,"['drama', 'music', 'romance', 'dance', 'ragtime', 'concert tour', 'Roger', 'Grant,', 'a', 'classical', 'violinist,', 'disappoints', 'his', 'family', 'and', 'teacher', 'when', 'he', 'organizes', 'a', 'jazz', 'band,', 'but', 'he', 'and', 'the', 'band', 'become', 'successful.', 'Roger', 'falls', 'in', 'love', 'with', 'his', 'singer', 'Stella,', 'but', 'his', 'reluctance', 'to', 'lose', 'her', 'leads', 'him', 'to', 'thwart', 'her', 'efforts', 'to', 'become', 'a', 'solo', 'star.', 'When', 'the', 'World', 'War', 'separates', 'them', 'in', '1917,', 'Stella', 'marries', ""Roger's"", 'best', 'friend', 'Charlie.', 'Roger', 'comes', 'home', 'after', 'the', 'war', 'and', 'an', 'important', 'concert', 'at', 'Carnegie', 'Hall', 'brings', 'the', 'corners', 'of', 'the', 'romantic', 'triangle', 'together.', 'tyronepower', 'alicefaye', 'donameche', 'henryking']"
